Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory_Latitude,Factory_Longitude,Shipping Lead Time
968,US-2021-115259-CHO-TRI-54000,2024-08-25,2027-02-17,Second Class,115259,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,906
969,US-2021-104178-CHO-MIL-31000,2024-08-25,2027-02-19,Standard Class,104178,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,908
970,US-2021-104178-CHO-TRI-54000,2024-08-25,2027-02-19,Standard Class,104178,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,908
971,US-2021-104178-CHO-MIL-31000,2024-08-25,2027-02-19,Standard Class,104178,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,908
972,US-2021-103660-CHO-MIL-31000,2024-08-25,2027-02-20,Standard Class,103660,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7.0,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,909
973,US-2021-103331-CHO-MIL-31000,2024-08-26,2027-02-22,Standard Class,103331,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,910
974,US-2021-115413-SUG-SWE-91000,2024-08-26,2027-02-22,Standard Class,115413,United States,Newark,Delaware,19711,Sugar,Atlantic,SUG-SWE-91000,SweeTARTS,4.5,3.0,2.1,2.4,Sugar Shack,48.11914,-96.18115,910
975,US-2021-103331-CHO-SCR-58000,2024-08-26,2027-02-22,Standard Class,103331,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,910
976,US-2021-103331-CHO-TRI-54000,2024-08-26,2027-02-22,Standard Class,103331,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1.0,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,910
977,US-2021-123260-CHO-MIL-31000,2024-08-26,2027-02-20,Standard Class,123260,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8.0,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,908
978,US-2021-115413-CHO-SCR-58000,2024-08-26,2027-02-22,Standard Class,115413,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,910
979,US-2021-124688-CHO-FUD-51000,2024-08-27,2027-02-19,First Class,124688,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4.0,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,906
980,US-2021-124688-CHO-FUD-51000,2024-08-27,2027-02-19,First Class,124688,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,906
981,US-2021-143336-CHO-TRI-54000,2024-08-27,2027-02-22,Second Class,143336,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,909
982,US-2021-143336-CHO-TRI-54000,2024-08-27,2027-02-22,Second Class,143336,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,909
983,US-2021-101266-CHO-MIL-31000,2024-08-27,2027-02-20,Second Class,101266,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,907
984,US-2021-124688-OTH-GUM-21000,2024-08-27,2027-02-19,First Class,124688,United States,Springfield,Virginia,22153,Other,Gulf,OTH-GUM-21000,Wonka Gum,6.25,5.0,3.25,3.0,Secret Factory,41.446333,-90.565487,906
985,US-2021-143336-CHO-SCR-58000,2024-08-27,2027-02-22,Second Class,143336,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,909
986,US-2021-169775-CHO-TRI-54000,2024-08-29,2027-02-23,Second Class,169775,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,908
987,US-2021-169775-CHO-SCR-58000,2024-08-29,2027-02-23,Second Class,169775,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4.0,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,908
988,US-2021-169775-CHO-SCR-58000,2024-08-29,2027-02-23,Second Class,169775,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,908
989,US-2021-135699-CHO-TRI-54000,2024-08-29,2027-02-19,Same Day,135699,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,904
990,US-2021-135699-OTH-LIC-15000,2024-08-29,2027-02-19,Same Day,135699,United States,San Francisco,California,94110,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,40.0,2.0,20.0,20.0,Secret Factory,41.446333,-90.565487,904
991,US-2021-146500-CHO-TRI-54000,2024-08-30,2027-02-25,Standard Class,146500,United States,Bristol,Connecticut,6010,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,909
992,US-2021-146500-CHO-FUD-51000,2024-08-30,2027-02-25,Standard Class,146500,United States,Bristol,Connecticut,6010,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,909
993,US-2021-143385-CHO-FUD-51000,2024-08-31,2027-02-26,Standard Class,143385,United States,Santa Fe,New Mexico,87505,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9.0,21.6,10.8,Lot's O' Nuts,32.881893,-111.768036,909
994,US-2021-126522-CHO-SCR-58000,2024-09-01,2027-02-26,Second Class,126522,United States,Escondido,California,92025,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,908
995,US-2021-165428-CHO-TRI-54000,2024-09-01,2027-02-25,First Class,165428,United States,Houston,Texas,77036,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,907
996,US-2021-109855-CHO-FUD-51000,2024-09-01,2027-02-26,Standard Class,109855,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,908
997,US-2021-165428-CHO-NUT-13000,2024-09-01,2027-02-25,First Class,165428,United States,Houston,Texas,77036,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6.0,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,907
998,US-2021-109855-CHO-FUD-51000,2024-09-01,2027-02-26,Standard Class,109855,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,908
999,US-2021-157721-CHO-MIL-31000,2024-09-02,2027-02-26,First Class,157721,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,907
1000,US-2021-157721-CHO-FUD-51000,2024-09-02,2027-02-26,First Class,157721,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1.0,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,907
1001,US-2021-138828-CHO-MIL-31000,2024-09-02,2027-02-24,First Class,138828,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,905
1002,US-2021-127936-CHO-FUD-51000,2024-09-02,2027-02-25,First Class,127936,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,906
1003,US-2021-152268-CHO-FUD-51000,2024-09-02,2027-02-28,Standard Class,152268,United States,Fayetteville,Arkansas,72701,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,909
1004,US-2021-138828-CHO-MIL-31000,2024-09-02,2027-02-24,First Class,138828,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,905
1005,US-2021-106971-CHO-TRI-54000,2024-09-02,2027-03-01,Standard Class,106971,United States,Buffalo Grove,Illinois,60089,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7.0,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,910
1006,US-2021-151792-CHO-FUD-51000,2024-09-02,2027-02-28,Second Class,151792,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,909
1007,US-2021-158281-OTH-LIC-15000,2024-09-02,2027-02-28,Standard Class,158281,United States,Houston,Texas,77095,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,60.0,3.0,30.0,30.0,Secret Factory,41.446333,-90.565487,909
1008,US-2021-120236-OTH-GUM-21000,2024-09-03,2027-02-25,First Class,120236,United States,Houston,Texas,77095,Other,Interior,OTH-GUM-21000,Wonka Gum,6.25,5.0,3.25,3.0,Secret Factory,41.446333,-90.565487,905
1009,US-2021-125171-CHO-SCR-58000,2024-09-03,2027-02-24,Same Day,125171,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,904
1010,US-2021-136861-CHO-NUT-13000,2024-09-05,2027-02-28,First Class,136861,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,906
1011,US-2021-106572-CHO-TRI-54000,2024-09-05,2027-03-03,Standard Class,106572,United States,Bowling Green,Ohio,43402,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,909
1012,US-2021-130449-CHO-SCR-58000,2024-09-06,2027-03-02,First Class,130449,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6.0,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,907
1013,US-2021-130449-CHO-NUT-13000,2024-09-06,2027-03-02,First Class,130449,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8.0,19.92,8.0,Lot's O' Nuts,32.881893,-111.768036,907
1014,US-2021-117765-CHO-TRI-54000,2024-09-07,2027-03-06,Standard Class,117765,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,910
1015,US-2021-122882-CHO-SCR-58000,2024-09-07,2027-03-06,Standard Class,122882,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,910
1016,US-2021-131002-CHO-NUT-13000,2024-09-07,2027-03-05,Second Class,131002,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,909
1017,US-2021-131002-CHO-MIL-31000,2024-09-07,2027-03-05,Second Class,131002,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,909
1018,US-2021-117765-CHO-FUD-51000,2024-09-07,2027-03-06,Standard Class,117765,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,910
1019,US-2021-105165-OTH-GUM-21000,2024-09-07,2027-03-03,First Class,105165,United States,Houston,Texas,77036,Other,Interior,OTH-GUM-21000,Wonka Gum,1.25,1.0,0.65,0.6,Secret Factory,41.446333,-90.565487,907
1020,US-2021-105165-CHO-TRI-54000,2024-09-07,2027-03-03,First Class,105165,United States,Houston,Texas,77036,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,907
1021,US-2021-105165-CHO-SCR-58000,2024-09-07,2027-03-03,First Class,105165,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,907
1022,US-2021-117765-CHO-MIL-31000,2024-09-07,2027-03-06,Standard Class,117765,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,910
1023,US-2021-131002-CHO-NUT-13000,2024-09-07,2027-03-05,Second Class,131002,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,909
1024,US-2021-126193-CHO-SCR-58000,2024-09-07,2027-03-07,Standard Class,126193,United States,Oswego,Illinois,60543,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,911
1025,US-2021-109918-CHO-SCR-58000,2024-09-07,2027-03-05,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,909
1026,US-2021-126193-CHO-NUT-13000,2024-09-07,2027-03-07,Standard Class,126193,United States,Oswego,Illinois,60543,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5.0,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,911
1027,US-2021-126193-CHO-FUD-51000,2024-09-07,2027-03-07,Standard Class,126193,United States,Oswego,Illinois,60543,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,911
1028,US-2021-109918-CHO-MIL-31000,2024-09-07,2027-03-05,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,909
1029,US-2021-131002-CHO-FUD-51000,2024-09-07,2027-03-05,Second Class,131002,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,909
1030,US-2021-122882-CHO-FUD-51000,2024-09-07,2027-03-06,Standard Class,122882,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1.0,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,910
1031,US-2021-117765-CHO-FUD-51000,2024-09-07,2027-03-06,Standard Class,117765,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,910
1032,US-2021-109918-CHO-MIL-31000,2024-09-07,2027-03-05,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,909
1033,US-2021-105165-CHO-TRI-54000,2024-09-07,2027-03-03,First Class,105165,United States,Houston,Texas,77036,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,907
1034,US-2021-122882-CHO-MIL-31000,2024-09-07,2027-03-06,Standard Class,122882,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,910
1035,US-2021-131002-CHO-FUD-51000,2024-09-07,2027-03-05,Second Class,131002,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,909
1036,US-2021-105165-CHO-FUD-51000,2024-09-07,2027-03-03,First Class,105165,United States,Houston,Texas,77036,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,907
1037,US-2021-100006-CHO-TRI-54000,2024-09-07,2027-03-06,Standard Class,100006,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,910
1038,US-2021-122882-CHO-TRI-54000,2024-09-07,2027-03-06,Standard Class,122882,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,910
1039,US-2021-107818-CHO-FUD-51000,2024-09-08,2027-03-07,Standard Class,107818,United States,Pasco,Washington,99301,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,910
1040,US-2021-139892-CHO-MIL-31000,2024-09-08,2027-03-05,Standard Class,139892,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9.0,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,908
1041,US-2021-146283-CHO-MIL-31000,2024-09-08,2027-03-08,Standard Class,146283,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,911
1042,US-2021-146815-CHO-MIL-31000,2024-09-08,2027-03-06,Standard Class,146815,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,909
1043,US-2021-123127-CHO-SCR-58000,2024-09-08,2027-03-05,Standard Class,123127,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,908
1044,US-2021-139892-CHO-SCR-58000,2024-09-08,2027-03-05,Standard Class,139892,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,908
1045,US-2021-168592-CHO-NUT-13000,2024-09-08,2027-03-07,Standard Class,168592,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5.0,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,910
1046,US-2021-107818-CHO-MIL-31000,2024-09-08,2027-03-07,Standard Class,107818,United States,Pasco,Washington,99301,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8.0,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,910
1047,US-2021-139892-CHO-SCR-58000,2024-09-08,2027-03-05,Standard Class,139892,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6.0,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,908
1048,US-2021-107818-CHO-NUT-13000,2024-09-08,2027-03-07,Standard Class,107818,United States,Pasco,Washington,99301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,910
1049,US-2021-146815-CHO-SCR-58000,2024-09-08,2027-03-06,Standard Class,146815,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,909
1050,US-2021-139892-CHO-NUT-13000,2024-09-08,2027-03-05,Standard Class,139892,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,908
1051,US-2021-140032-CHO-SCR-58000,2024-09-08,2027-03-06,Standard Class,140032,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,909
1052,US-2021-115987-CHO-MIL-31000,2024-09-08,2027-03-06,Second Class,115987,United States,Tyler,Texas,75701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,909
1053,US-2021-128839-CHO-TRI-54000,2024-09-08,2027-03-06,Standard Class,128839,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9.0,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,909
1054,US-2021-168592-CHO-FUD-51000,2024-09-08,2027-03-07,Standard Class,168592,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,910
1055,US-2021-146283-CHO-NUT-13000,2024-09-08,2027-03-08,Standard Class,146283,United States,Houston,Texas,77036,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6.0,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,911
1056,US-2021-146283-CHO-SCR-58000,2024-09-08,2027-03-08,Standard Class,146283,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,911
1057,US-2021-107818-CHO-TRI-54000,2024-09-08,2027-03-07,Standard Class,107818,United States,Pasco,Washington,99301,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6.0,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,910
1058,US-2021-139892-CHO-NUT-13000,2024-09-08,2027-03-05,Standard Class,139892,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,908
1059,US-2021-168592-CHO-MIL-31000,2024-09-08,2027-03-07,Standard Class,168592,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,910
